身份证号,酒店名称,入住时间,入住房号,退房时间,入住城市
962,枣庄广场酒店,1439762329,514,1439782329,兴宁
347,青岛路酒店,1459076889,147,1459096889,北流
994,青岛路酒店,1459076889,147,1459096889,北流
30,扬州街酒店,1412229764,995,1412249764,仁怀
495,吴兴三广场酒店,1446707974,620,1446727974,长治
724,吴兴三广场酒店,1446707974,620,1446727974,长治
283,吴兴三广场酒店,1446707974,620,1446727974,长治
522,滨县广场酒店,1414652535,857,1414672535,泸水
883,滨县广场酒店,1414652535,857,1414672535,泸水
777,滨县广场酒店,1414652535,857,1414672535,泸水
997,团岛四街酒店,1476403768,388,1476423768,五大连池
824,团岛四街酒店,1476403768,388,1476423768,五大连池
368,青铜峡路酒店,1481386422,548,1481406422,乌兰察布
771,湛山二街酒店,1467203491,801,1467223491,昆山
680,湛山二街酒店,1467203491,801,1467223491,昆山
274,秀湛四路酒店,1425735466,697,1425755466,铁力
94,秀湛四路酒店,1425735466,697,1425755466,铁力
609,丰盛街酒店,1447620030,584,1447640030,娄底
707,丰盛街酒店,1447620030,584,1447640030,娄底
722,丰盛街酒店,1447620030,584,1447640030,娄底
888,新田路酒店,1452609785,654,1452629785,东港
393,澳门二路酒店,1440123871,699,1440143871,大连
40,澳门二路酒店,1440123871,699,1440143871,大连
724,热河大厦酒店,1433428913,305,1433448913,三门峡
888,热河大厦酒店,1433428913,305,1433448913,三门峡
300,热河大厦酒店,1433428913,305,1433448913,三门峡
814,遵义路酒店,1401327345,663,1401347345,阳泉
402,鄱阳湖大厦酒店,1456785041,540,1456805041,许昌
342,鄱阳湖大厦酒店,1456785041,540,1456805041,许昌
543,鄱阳湖大厦酒店,1456785041,540,1456805041,许昌
264,南九水街酒店,1427077706,446,1427097706,博乐
14,南九水街酒店,1427077706,446,1427097706,博乐
607,十梅庵街酒店,1478477179,759,1478497179,原平
32,费县路酒店,1475041436,159,1475061436,长治
380,永嘉大厦酒店,1486748870,805,1486768870,吴江
770,永嘉大厦酒店,1486748870,805,1486768870,吴江
241,大港四街酒店,1493028584,356,1493048584,马鞍山
448,华阳路酒店,1471788688,599,1471808688,吴川
551,大港纬二路酒店,1484020484,686,1484040484,荆州
112,云霄大厦酒店,1404276125,363,1404296125,宁安
195,团岛二路酒店,1424012832,221,1424032832,四平
789,团岛二路酒店,1424012832,221,1424032832,四平
312,江宁广场酒店,1471433635,231,1471453635,任丘
476,台西纬一广场酒店,1454260903,745,1454280903,桂平
50,台西纬一广场酒店,1454260903,745,1454280903,桂平
894,红岛支大厦酒店,1471721557,650,1471741557,鹤岗
939,黄海街酒店,1468883129,922,1468903129,贵溪
192,黄海街酒店,1468883129,922,1468903129,贵溪
675,黄海街酒店,1468883129,922,1468903129,贵溪
643,宁国一大厦酒店,1447366851,242,1447386851,白城
189,黄县路酒店,1472295059,377,1472315059,黄山
272,海门路酒店,1492429937,530,1492449937,赤壁
969,市场纬街酒店,1481241350,186,1481261350,德州
451,市场纬街酒店,1481241350,186,1481261350,德州
146,市场纬街酒店,1481241350,186,1481261350,德州
474,恒台街酒店,1404863711,743,1404883711,莱西
633,沂水路酒店,1437075151,220,1437095151,南充
230,沂水路酒店,1437075151,220,1437095151,南充
425,沂水路酒店,1437075151,220,1437095151,南充
292,德平广场酒店,1470956986,476,1470976986,图木舒克
989,大港纬二路酒店,1474739142,311,1474759142,大冶
969,正阳路酒店,1470002074,118,1470022074,二连浩特
59,正阳路酒店,1470002074,118,1470022074,二连浩特
328,临邑路酒店,1494765877,321,1494785877,长葛
924,山西广场酒店,1494567155,523,1494587155,市中
602,山西广场酒店,1494567155,523,1494587155,市中
270,山西广场酒店,1494567155,523,1494587155,市中
984,巢湖街酒店,1451511304,902,1451531304,崇左
617,巢湖街酒店,1451511304,902,1451531304,崇左
545,巢湖街酒店,1451511304,902,1451531304,崇左
843,太平角六街酒店,1445940456,148,1445960456,高邮
248,太平角六街酒店,1445940456,148,1445960456,高邮
138,贮水山支街酒店,1413488713,125,1413508713,抚州
69,贮水山支街酒店,1413488713,125,1413508713,抚州
84,高田广场酒店,1485748549,400,1485768549,太保
486,高田广场酒店,1485748549,400,1485768549,太保
747,高田广场酒店,1485748549,400,1485768549,太保
292,乐清广场酒店,1476498521,350,1476518521,山南
481,新湛三街酒店,1420308515,993,1420328515,胶州
10,新湛三街酒店,1420308515,993,1420328515,胶州
725,澳门广场酒店,1436689097,859,1436709097,蒙自
387,江城大厦酒店,1449003652,441,1449023652,菏泽
411,江城大厦酒店,1449003652,441,1449023652,菏泽
949,郯城街酒店,1459415469,177,1459435469,昌邑
399,郯城街酒店,1459415469,177,1459435469,昌邑
9,郯城街酒店,1459415469,177,1459435469,昌邑
555,泰山支路酒店,1480359885,728,1480379885,崇左
291,泰山支路酒店,1480359885,728,1480379885,崇左
249,西陵峡三路酒店,1468222409,801,1468242409,防城港
925,西陵峡三路酒店,1468222409,801,1468242409,防城港
527,南九水街酒店,1441070701,455,1441090701,滨州
722,团岛二路酒店,1411256977,632,1411276977,建瓯
31,团岛二路酒店,1411256977,632,1411276977,建瓯
72,澳门五路酒店,1404925490,150,1404945490,宜兰
82,澳门五路酒店,1404925490,150,1404945490,宜兰
133,济宁支街酒店,1472319011,206,1472339011,娄底
861,济宁支街酒店,1472319011,206,1472339011,娄底
439,济宁支街酒店,1472319011,206,1472339011,娄底
167,台东一街酒店,1408283602,723,1408303602,瑞安
173,沂水路酒店,1474012785,238,1474032785,新泰
16,沂水路酒店,1474012785,238,1474032785,新泰
761,沂水路酒店,1474012785,238,1474032785,新泰
961,市场三街酒店,1444049308,433,1444069308,安庆
756,市场三街酒店,1444049308,433,1444069308,安庆
923,市场三街酒店,1444049308,433,1444069308,安庆
745,宁国二路酒店,1469264944,936,1469284944,临沧
386,宁国二路酒店,1469264944,936,1469284944,临沧
316,宁国二路酒店,1469264944,936,1469284944,临沧
176,鱼山广场酒店,1468795668,127,1468815668,青铜峡
449,鱼山广场酒店,1468795668,127,1468815668,青铜峡
657,山西广场酒店,1490427903,461,1490447903,石狮
783,山西广场酒店,1490427903,461,1490447903,石狮
113,泰州三广场酒店,1407381741,140,1407401741,朔州
285,宁国四街酒店,1421156430,254,1421176430,黄山
528,济宁街酒店,1412392128,235,1412412128,桃园
664,济宁街酒店,1412392128,235,1412412128,桃园
471,西陵峡街酒店,1407913845,844,1407933845,景德镇
441,西陵峡街酒店,1407913845,844,1407933845,景德镇
645,西陵峡街酒店,1407913845,844,1407933845,景德镇
275,硕阳街酒店,1449508219,137,1449528219,东兴
960,春城街酒店,1401869721,437,1401889721,梅河口
953,春城街酒店,1401869721,437,1401889721,梅河口
692,春城街酒店,1401869721,437,1401889721,梅河口
413,阳信路酒店,1464927938,239,1464947938,孝义
967,阳信路酒店,1464927938,239,1464947938,孝义
307,阳信路酒店,1464927938,239,1464947938,孝义
438,海游路酒店,1492786180,557,1492806180,安丘
879,海游路酒店,1492786180,557,1492806180,安丘
409,海游路酒店,1492786180,557,1492806180,安丘
529,江苏广场酒店,1486141449,286,1486161449,河池
736,江苏广场酒店,1486141449,286,1486161449,河池
611,江苏广场酒店,1486141449,286,1486161449,河池
262,吉林路酒店,1459734741,795,1459754741,桐城
461,吉林路酒店,1459734741,795,1459754741,桐城
1000,吉林路酒店,1459734741,795,1459754741,桐城
272,台东一街酒店,1474318711,876,1474338711,牡丹江
561,东海一大厦酒店,1488641030,413,1488661030,太仓
396,惠民街酒店,1462188633,347,1462208633,福安
830,惠民街酒店,1462188633,347,1462208633,福安
890,招远街酒店,1488433284,147,1488453284,五家渠
653,招远街酒店,1488433284,147,1488453284,五家渠
972,招远街酒店,1488433284,147,1488453284,五家渠
32,澳门二路酒店,1494054063,215,1494074063,博乐
359,澳门二路酒店,1494054063,215,1494074063,博乐
780,金湖大厦酒店,1470440664,445,1470460664,沁阳
536,金湖大厦酒店,1470440664,445,1470460664,沁阳
197,热河大厦酒店,1493321601,851,1493341601,万宁
742,热河大厦酒店,1493321601,851,1493341601,万宁
939,仙山西大厦酒店,1477686155,183,1477706155,驻马店
755,仙山西大厦酒店,1477686155,183,1477706155,驻马店
721,祚山路酒店,1493930538,148,1493950538,鹤山
875,祚山路酒店,1493930538,148,1493950538,鹤山
238,祚山路酒店,1493930538,148,1493950538,鹤山
669,延安二广场酒店,1448851588,336,1448871588,霍州
698,延安二广场酒店,1448851588,336,1448871588,霍州
246,寿康路酒店,1413330912,455,1413350912,郴州
970,仙山东路酒店,1402017456,915,1402037456,黄石
964,仙山东路酒店,1402017456,915,1402037456,黄石
762,紫荆关街酒店,1421570376,819,1421590376,德令哈
48,紫荆关街酒店,1421570376,819,1421590376,德令哈
286,紫荆关街酒店,1421570376,819,1421590376,德令哈
432,人和路酒店,1476205086,549,1476225086,屏东
686,郭口东街酒店,1453494436,958,1453514436,通辽
220,郭口东街酒店,1453494436,958,1453514436,通辽
499,郭口东街酒店,1453494436,958,1453514436,通辽
199,广西支街酒店,1457263404,437,1457283404,玉门
179,市场二大厦酒店,1419024320,841,1419044320,铁岭
598,市场二大厦酒店,1419024320,841,1419044320,铁岭
655,市场二大厦酒店,1419024320,841,1419044320,铁岭
621,高邮湖街酒店,1446107312,212,1446127312,台山
636,高邮湖街酒店,1446107312,212,1446127312,台山
802,黑龙江路酒店,1442212047,898,1442232047,中卫
737,黑龙江路酒店,1442212047,898,1442232047,中卫
980,易州广场酒店,1481650038,199,1481670038,晋江
452,易州广场酒店,1481650038,199,1481670038,晋江
42,上海支路酒店,1477301305,922,1477321305,深圳
650,上海支路酒店,1477301305,922,1477321305,深圳
815,湛山四大厦酒店,1407090416,695,1407110416,攀枝花
772,湛山四大厦酒店,1407090416,695,1407110416,攀枝花
445,云霄大厦酒店,1442993876,925,1443013876,通辽
328,云霄大厦酒店,1442993876,925,1443013876,通辽
401,陵县大厦酒店,1481900241,606,1481920241,普洱
590,陵县大厦酒店,1481900241,606,1481920241,普洱
996,陵县大厦酒店,1481900241,606,1481920241,普洱
781,大尧一广场酒店,1476002069,420,1476022069,嘉峪关
394,大尧一广场酒店,1476002069,420,1476022069,嘉峪关
150,黄岛路酒店,1444377710,136,1444397710,北流
992,黄岛路酒店,1444377710,136,1444397710,北流
765,黄岛路酒店,1444377710,136,1444397710,北流
732,日照街酒店,1438487190,433,1438507190,昆玉
171,日照街酒店,1438487190,433,1438507190,昆玉
246,市场三街酒店,1492902176,780,1492922176,五大连池
251,河南广场酒店,1454225113,744,1454245113,肥城
924,四平路酒店,1402633161,701,1402653161,六安
511,四平路酒店,1402633161,701,1402653161,六安
211,山西广场酒店,1431111274,949,1431131274,涿州
557,山西广场酒店,1431111274,949,1431131274,涿州
950,宁国二路酒店,1458669716,535,1458689716,阳春
653,逍遥三大厦酒店,1465610508,162,1465630508,北屯
959,逍遥三大厦酒店,1465610508,162,1465630508,北屯
87,逍遥三大厦酒店,1465610508,162,1465630508,北屯
878,台东三街酒店,1479493810,431,1479513810,瑞安
298,鱼山支街酒店,1421920313,500,1421940313,济南
154,鱼山支街酒店,1421920313,500,1421940313,济南
416,鱼山支街酒店,1421920313,500,1421940313,济南
90,新安路酒店,1419960402,970,1419980402,武汉
345,观海一路酒店,1408251467,234,1408271467,合肥
664,观海一路酒店,1408251467,234,1408271467,合肥
759,观海一路酒店,1408251467,234,1408271467,合肥
304,云门一街酒店,1459669819,502,1459689819,阿拉山口
949,芝泉路酒店,1468867058,421,1468887058,五常
320,芝泉路酒店,1468867058,421,1468887058,五常
8,吴淞路酒店,1411223410,679,1411243410,孟州
930,吴淞路酒店,1411223410,679,1411243410,孟州
938,金乡广场酒店,1437318587,312,1437338587,蓬莱
920,金乡广场酒店,1437318587,312,1437338587,蓬莱
583,蒙阴大厦酒店,1453462515,432,1453482515,黄冈
794,德县路酒店,1407614539,483,1407634539,高雄
481,德县路酒店,1407614539,483,1407634539,高雄
53,内蒙古路酒店,1459824217,101,1459844217,台南
951,宁国四街酒店,1488962806,912,1488982806,莱阳
121,太清路酒店,1474287516,706,1474307516,东莞
261,太清路酒店,1474287516,706,1474307516,东莞
729,太清路酒店,1474287516,706,1474307516,东莞
154,临清路酒店,1410645091,949,1410665091,阜新
355,临清路酒店,1410645091,949,1410665091,阜新
672,昌平街酒店,1473619366,138,1473639366,盘锦
723,大港纬四街酒店,1448010473,829,1448030473,简阳
301,大港纬四街酒店,1448010473,829,1448030473,简阳
274,绣城路酒店,1426536451,320,1426556451,随州
803,绣城路酒店,1426536451,320,1426556451,随州
110,西康街酒店,1428301084,236,1428321084,冷水江
190,西康街酒店,1428301084,236,1428321084,冷水江
855,莱芜二路酒店,1490494113,890,1490514113,开远
29,莱芜二路酒店,1490494113,890,1490514113,开远
644,莱芜二路酒店,1490494113,890,1490514113,开远
425,阳谷广场酒店,1432773389,907,1432793389,遂宁
147,阳谷广场酒店,1432773389,907,1432793389,遂宁
796,台湾街酒店,1449182396,434,1449202396,福清
156,东阿街酒店,1412295608,306,1412315608,衡水
160,微山湖街酒店,1402720069,364,1402740069,葫芦岛
876,曹县路酒店,1418200532,840,1418220532,枣阳
936,曹县路酒店,1418200532,840,1418220532,枣阳
75,曹县路酒店,1418200532,840,1418220532,枣阳
758,大港二路酒店,1432555687,546,1432575687,青岛
40,菜市二路酒店,1409174693,384,1409194693,宿迁
783,武胜关广场酒店,1443403037,743,1443423037,临夏
922,武胜关广场酒店,1443403037,743,1443423037,临夏
287,山城广场酒店,1424557418,315,1424577418,巢湖
629,荷泽路酒店,1438010333,132,1438030333,高安
305,中城路酒店,1410553913,433,1410573913,讷河
7,中城路酒店,1410553913,433,1410573913,讷河
329,中城路酒店,1410553913,433,1410573913,讷河
714,宁国二路酒店,1462576281,461,1462596281,海伦
499,阳明广场酒店,1439000332,334,1439020332,平凉
929,阳明广场酒店,1439000332,334,1439020332,平凉
567,阳明广场酒店,1439000332,334,1439020332,平凉
693,莱州路酒店,1480662410,484,1480682410,萍乡
537,莱州路酒店,1480662410,484,1480682410,萍乡
299,莱州路酒店,1480662410,484,1480682410,萍乡
828,京山广场酒店,1485536820,373,1485556820,高邮
894,京山广场酒店,1485536820,373,1485556820,高邮
334,京山广场酒店,1485536820,373,1485556820,高邮
271,桑梓路酒店,1414006744,942,1414026744,邳州
850,桑梓路酒店,1414006744,942,1414026744,邳州
661,沾化街酒店,1464344639,285,1464364639,焦作
285,沾化街酒店,1464344639,285,1464364639,焦作
847,大港三街酒店,1435254147,397,1435274147,腾冲
436,大港三街酒店,1435254147,397,1435274147,腾冲
405,红山峡路酒店,1414358077,608,1414378077,安国
643,红山峡路酒店,1414358077,608,1414378077,安国
81,文阳街酒店,1418891215,978,1418911215,宜兰
307,文阳街酒店,1418891215,978,1418911215,宜兰
621,文阳街酒店,1418891215,978,1418911215,宜兰
376,齐河路酒店,1406980175,738,1407000175,乌海
820,大连支街酒店,1414079539,118,1414099539,朔州
857,大连支街酒店,1414079539,118,1414099539,朔州
938,南海大厦酒店,1455373043,113,1455393043,泰兴
511,南海大厦酒店,1455373043,113,1455393043,泰兴
182,南海大厦酒店,1455373043,113,1455393043,泰兴
240,澳门四街酒店,1433552304,421,1433572304,孝义
931,澳门四街酒店,1433552304,421,1433572304,孝义
677,澳门四街酒店,1433552304,421,1433572304,孝义
106,夏庄街道酒店,1484758980,991,1484778980,汉川
182,夏庄街道酒店,1484758980,991,1484778980,汉川
705,夏庄街道酒店,1484758980,991,1484778980,汉川
729,莱州路酒店,1400230374,349,1400250374,孝感
8,莱州路酒店,1400230374,349,1400250374,孝感
269,王村路酒店,1448634390,874,1448654390,玉树
347,长城南路酒店,1422045685,444,1422065685,本溪
921,长城南路酒店,1422045685,444,1422065685,本溪
759,长城南路酒店,1422045685,444,1422065685,本溪
156,昌乐街酒店,1481157945,909,1481177945,抚顺
506,昌乐街酒店,1481157945,909,1481177945,抚顺
932,昌乐街酒店,1481157945,909,1481177945,抚顺
551,微山湖街酒店,1426616493,393,1426636493,资阳
948,微山湖街酒店,1426616493,393,1426636493,资阳
216,微山湖街酒店,1426616493,393,1426636493,资阳
846,华严路酒店,1494388911,201,1494408911,明光
60,华严路酒店,1494388911,201,1494408911,明光
360,澄海路酒店,1463522112,862,1463542112,南京
963,澄海路酒店,1463522112,862,1463542112,南京
901,澄海路酒店,1463522112,862,1463542112,南京
426,嘉峪关路酒店,1456515433,803,1456535433,丽江
676,杭州支广场酒店,1411557050,450,1411577050,淄博
55,杭州支广场酒店,1411557050,450,1411577050,淄博
464,杭州支广场酒店,1411557050,450,1411577050,淄博
869,张店大厦酒店,1422382684,555,1422402684,宁安
49,张店大厦酒店,1422382684,555,1422402684,宁安
442,张店大厦酒店,1422382684,555,1422402684,宁安
332,芙蓉路酒店,1446182448,418,1446202448,开封
566,南海大厦酒店,1416164650,666,1416184650,雷州
882,莱芜一广场酒店,1487616429,580,1487636429,义乌
148,莱芜一广场酒店,1487616429,580,1487636429,义乌
909,莱州路酒店,1412818783,958,1412838783,大连
736,莱州路酒店,1412818783,958,1412838783,大连
601,莱州路酒店,1412818783,958,1412838783,大连
520,宁国路酒店,1474754470,811,1474774470,朔州
554,宁国路酒店,1474754470,811,1474774470,朔州
170,宁国路酒店,1474754470,811,1474774470,朔州
609,宁德街酒店,1464428182,510,1464448182,中山
634,宁德街酒店,1464428182,510,1464448182,中山
306,宁德街酒店,1464428182,510,1464448182,中山
225,东光大厦酒店,1430633389,711,1430653389,麻城
776,东光大厦酒店,1430633389,711,1430653389,麻城
366,泰安路酒店,1421201003,897,1421221003,吴江
683,泰安路酒店,1421201003,897,1421221003,吴江
662,东平街酒店,1402186766,298,1402206766,市中
272,东平街酒店,1402186766,298,1402206766,市中
513,菜市二路酒店,1421291598,200,1421311598,河间
933,菜市二路酒店,1421291598,200,1421311598,河间
871,临清路酒店,1414101030,749,1414121030,庄河
342,商河路酒店,1414122108,637,1414142108,三河
106,商河路酒店,1414122108,637,1414142108,三河
222,庆祥街酒店,1442672938,943,1442692938,崇左
381,芝泉路酒店,1455480951,893,1455500951,塔城
417,芝泉路酒店,1455480951,893,1455500951,塔城
505,宁国二支路酒店,1490716087,224,1490736087,宁波
685,宁国二支路酒店,1490716087,224,1490736087,宁波
154,宁国二支路酒店,1490716087,224,1490736087,宁波
314,安庆路酒店,1456256694,365,1456276694,溧阳
767,济宁支街酒店,1409145331,230,1409165331,峨眉山
949,济宁支街酒店,1409145331,230,1409165331,峨眉山
871,济宁支街酒店,1409145331,230,1409165331,峨眉山
2,沧口街酒店,1416904165,656,1416924165,阳泉
682,沧口街酒店,1416904165,656,1416924165,阳泉
60,丹东街酒店,1404181310,410,1404201310,即墨
710,丹东街酒店,1404181310,410,1404201310,即墨
127,泰山广场酒店,1471048101,149,1471068101,曲靖
376,泰山广场酒店,1471048101,149,1471068101,曲靖
792,泰山广场酒店,1471048101,149,1471068101,曲靖
661,高雄广场酒店,1480990599,170,1481010599,同江
219,周村大厦酒店,1441646593,833,1441666593,余姚
118,王家麦岛酒店,1489417768,932,1489437768,巴彦淖尔
34,王家麦岛酒店,1489417768,932,1489437768,巴彦淖尔
199,观音峡广场酒店,1435653624,188,1435673624,仙桃
786,观音峡广场酒店,1435653624,188,1435673624,仙桃
712,观音峡广场酒店,1435653624,188,1435673624,仙桃
741,大尧二路酒店,1466902756,344,1466922756,龙口
363,港环路酒店,1456850562,159,1456870562,诸城
251,云南路酒店,1439361612,942,1439381612,岳阳
474,云南路酒店,1439361612,942,1439381612,岳阳
546,香港中大厦酒店,1437308834,918,1437328834,长沙
717,四方街酒店,1481085921,428,1481105921,可克达拉
130,沾化街酒店,1404549397,695,1404569397,福州
445,沾化街酒店,1404549397,695,1404569397,福州
957,大港纬一路酒店,1469675994,629,1469695994,临清
442,长城南路酒店,1470687479,710,1470707479,高碑店
702,长城南路酒店,1470687479,710,1470707479,高碑店
466,闽江二广场酒店,1432598079,310,1432618079,赣州
878,闽江二广场酒店,1432598079,310,1432618079,赣州
487,丰县广场酒店,1432647580,884,1432667580,蛟河
940,丰县广场酒店,1432647580,884,1432667580,蛟河
578,泰安路酒店,1443460605,203,1443480605,鹤山
881,泰安路酒店,1443460605,203,1443480605,鹤山
620,泰安路酒店,1443460605,203,1443480605,鹤山
841,漳州街酒店,1430890006,557,1430910006,朝阳
982,漳州街酒店,1430890006,557,1430910006,朝阳
404,海川路酒店,1418769923,663,1418789923,东宁
230,海川路酒店,1418769923,663,1418789923,东宁
550,银川西路酒店,1407669557,832,1407689557,防城港
758,博平街酒店,1434873013,166,1434893013,宜昌
389,博平街酒店,1434873013,166,1434893013,宜昌
983,博平街酒店,1434873013,166,1434893013,宜昌
474,春阳路酒店,1407408127,892,1407428127,栖霞
678,市场纬街酒店,1478225693,900,1478245693,高雄
82,龙江街酒店,1470742812,494,1470762812,宁波
724,龙江街酒店,1470742812,494,1470762812,宁波
217,龙江街酒店,1470742812,494,1470762812,宁波
284,热河大厦酒店,1473276161,303,1473296161,新沂
374,热河大厦酒店,1473276161,303,1473296161,新沂
871,热河大厦酒店,1473276161,303,1473296161,新沂
303,阳明广场酒店,1403569411,919,1403589411,开平
990,阳明广场酒店,1403569411,919,1403589411,开平
887,珠海支街酒店,1466607528,751,1466627528,孝感
973,金口一广场酒店,1463334469,819,1463354469,登封
467,金口一广场酒店,1463334469,819,1463354469,登封
120,寿康路酒店,1435336900,373,1435356900,高邮
428,寿康路酒店,1435336900,373,1435356900,高邮
96,寿康路酒店,1435336900,373,1435356900,高邮
443,海阳路酒店,1440200771,130,1440220771,钦州
357,滕县路酒店,1435808600,565,1435828600,宜昌
861,滕县路酒店,1435808600,565,1435828600,宜昌
726,滕县路酒店,1435808600,565,1435828600,宜昌
567,徐州大厦酒店,1471590178,673,1471610178,可克达拉
820,黄岛路酒店,1444297097,483,1444317097,丽水
424,黄岛路酒店,1444297097,483,1444317097,丽水
495,黄岛路酒店,1444297097,483,1444317097,丽水
267,振兴街酒店,1477197263,117,1477217263,新沂
937,银川西路酒店,1487818220,712,1487838220,潍坊
967,银川西路酒店,1487818220,712,1487838220,潍坊
773,银川西路酒店,1487818220,712,1487838220,潍坊
263,台南路酒店,1436854715,979,1436874715,宜城
629,台南路酒店,1436854715,979,1436874715,宜城
649,台南路酒店,1436854715,979,1436874715,宜城
174,陵县大厦酒店,1437503072,546,1437523072,铁岭
444,陵县大厦酒店,1437503072,546,1437523072,铁岭
570,金乡东路酒店,1403703559,498,1403723559,临沧
486,寿康路酒店,1493143472,988,1493163472,桂林
287,寿康路酒店,1493143472,988,1493163472,桂林
364,寿康路酒店,1493143472,988,1493163472,桂林
920,漳平路酒店,1410906619,238,1410926619,北票
553,临清路酒店,1410058845,475,1410078845,曲靖
55,临清路酒店,1410058845,475,1410078845,曲靖
355,广饶支街酒店,1434165504,463,1434185504,枝江
379,广饶支街酒店,1434165504,463,1434185504,枝江
411,淄川广场酒店,1443019398,404,1443039398,长乐
829,恩县广场酒店,1433494447,270,1433514447,晋江
600,恩县广场酒店,1433494447,270,1433514447,晋江
490,恩县广场酒店,1433494447,270,1433514447,晋江
966,南阳街酒店,1411890399,635,1411910399,孝感
762,南阳街酒店,1411890399,635,1411910399,孝感
630,南海支路酒店,1437556810,731,1437576810,五常
598,南海支路酒店,1437556810,731,1437576810,五常
647,南海支路酒店,1437556810,731,1437576810,五常
112,南九水街酒店,1457144228,675,1457164228,随州
887,南九水街酒店,1457144228,675,1457164228,随州
210,太湖路酒店,1468344763,503,1468364763,佛山
753,龙岩街酒店,1434783640,649,1434803640,桦甸
561,湛山一街酒店,1463580589,297,1463600589,昆明
18,湛山一街酒店,1463580589,297,1463600589,昆明
34,王村路酒店,1447918327,374,1447938327,滁州
440,王村路酒店,1447918327,374,1447938327,滁州
785,王村路酒店,1447918327,374,1447938327,滁州
222,大连支街酒店,1418834210,147,1418854210,日照
26,大连支街酒店,1418834210,147,1418854210,日照
139,钜野广场酒店,1490095085,572,1490115085,大石桥
560,钜野广场酒店,1490095085,572,1490115085,大石桥
235,钜野广场酒店,1490095085,572,1490115085,大石桥
209,益都街酒店,1473693542,267,1473713542,信宜
761,青大街酒店,1459153839,312,1459173839,灵宝
842,青大街酒店,1459153839,312,1459173839,灵宝
79,三明北街酒店,1408237977,620,1408257977,兰州
417,福山支广场酒店,1479777649,601,1479797649,昌吉
508,福山支广场酒店,1479777649,601,1479797649,昌吉
8,隆德广场酒店,1485150135,430,1485170135,同江
121,隆德广场酒店,1485150135,430,1485170135,同江
214,隆德广场酒店,1485150135,430,1485170135,同江
619,团岛一街酒店,1457153060,384,1457173060,台山
938,团岛一街酒店,1457153060,384,1457173060,台山
266,琴屿大厦酒店,1410568796,176,1410588796,宣威
746,琴屿大厦酒店,1410568796,176,1410588796,宣威
453,松山广场酒店,1457955974,353,1457975974,新竹
184,观城路酒店,1457861256,438,1457881256,市北
151,观城路酒店,1457861256,438,1457881256,市北
864,观城路酒店,1457861256,438,1457881256,市北
825,台西五路酒店,1438663293,975,1438683293,长治
107,云霄大厦酒店,1432923069,410,1432943069,河津
356,京山广场酒店,1470995618,236,1471015618,广元
958,京山广场酒店,1470995618,236,1471015618,广元
598,京山广场酒店,1470995618,236,1471015618,广元
517,机场路酒店,1414433606,960,1414453606,桂林
568,长安南路酒店,1419499645,635,1419519645,磐石
742,吴兴一广场酒店,1403617920,601,1403637920,武威
282,嘉祥路酒店,1430661604,466,1430681604,广水
320,嘉祥路酒店,1430661604,466,1430681604,广水
902,嘉祥路酒店,1430661604,466,1430681604,广水
133,江宁广场酒店,1433450562,393,1433470562,广元
960,江宁广场酒店,1433450562,393,1433470562,广元
309,夏庄街道酒店,1412724417,463,1412744417,湖州
661,夏庄街道酒店,1412724417,463,1412744417,湖州
469,邱县路酒店,1409183226,234,1409203226,安宁
723,邱县路酒店,1409183226,234,1409203226,安宁
625,邱县路酒店,1409183226,234,1409203226,安宁
271,威海广场酒店,1474764458,500,1474784458,乐清
640,威海广场酒店,1474764458,500,1474784458,乐清
471,威海广场酒店,1474764458,500,1474784458,乐清
498,宁国一支广场酒店,1426590227,438,1426610227,桂平
467,宁国一支广场酒店,1426590227,438,1426610227,桂平
560,宁国一支广场酒店,1426590227,438,1426610227,桂平
961,李村支广场酒店,1442445256,762,1442465256,晋江
293,李村支广场酒店,1442445256,762,1442465256,晋江
16,李村支广场酒店,1442445256,762,1442465256,晋江
92,青大街酒店,1428860151,489,1428880151,马鞍山
926,流亭立交桥酒店,1449847893,207,1449867893,北安
745,太平角三大厦酒店,1462682502,813,1462702502,丹阳
636,桑梓路酒店,1407750122,875,1407770122,福鼎
610,古田路酒店,1449487056,449,1449507056,永州
459,古田路酒店,1449487056,449,1449507056,永州
233,团岛二路酒店,1438404084,768,1438424084,大连
676,团岛二路酒店,1438404084,768,1438424084,大连
122,保定街酒店,1403522516,561,1403542516,广安
373,龙岩街酒店,1423407202,715,1423427202,湘潭
692,龙岩街酒店,1423407202,715,1423427202,湘潭
460,牟平街酒店,1487680132,692,1487700132,汉中
374,延安一街酒店,1464354550,562,1464374550,双辽
939,延安一街酒店,1464354550,562,1464374550,双辽
181,二轻新村镇酒店,1405173620,638,1405193620,同江
633,屏东支路酒店,1447791796,614,1447811796,亳州
665,屏东支路酒店,1447791796,614,1447811796,亳州
15,逍遥一街酒店,1472370246,225,1472390246,宿州
376,逍遥一街酒店,1472370246,225,1472390246,宿州
521,福清广场酒店,1425434323,235,1425454323,哈密
923,广西支街酒店,1410032026,790,1410052026,来宾
485,广西支街酒店,1410032026,790,1410052026,来宾
159,广西支街酒店,1410032026,790,1410052026,来宾
577,三门峡路酒店,1462056690,749,1462076690,温岭
828,三门峡路酒店,1462056690,749,1462076690,温岭
824,三门峡路酒店,1462056690,749,1462076690,温岭
782,荣成路酒店,1430064218,871,1430084218,陆丰
