主叫,被叫,通话时间,通话时长,通话类型
13488888418,15788888788,1445583987,2858,本地
13488888418,13988888328,1410576041,1397,本地
13488888418,15788888959,1417055910,2401,本地
13488888418,13088888639,1485624417,702,本地
13488888418,15188888786,1448113005,1520,本地
13488888418,13088888525,1479360009,556,本地
13488888418,15988888448,1444212385,3535,本地
13488888418,13188888735,1428311472,3227,本地
13488888418,15188888463,1407508836,664,本地
13488888418,15888888219,1412776907,3220,本地
13488888418,13988888822,1441725480,155,本地
13488888418,13688888439,1446802512,2089,本地
13488888418,15988888752,1469106696,567,本地
13488888418,13888888840,1411217912,1164,本地
13488888418,15588888433,1400630205,3288,本地
13488888418,13188888355,1424843115,389,本地
13488888418,15988888638,1446546242,3486,本地
13488888418,15588888737,1436286815,1965,本地
13488888418,15188888881,1415753700,1815,本地
13488888418,13488888895,1403549255,1574,本地
13488888418,13488888323,1480108708,400,本地
13488888418,15388888837,1470562365,1452,本地
13488888418,15288888388,1442532060,2639,本地
13488888418,15188888406,1402044731,1040,本地
13488888418,15388888759,1430430018,118,本地
13488888418,13688888743,1476597771,3202,本地
13488888418,15788888199,1441116638,2312,本地
13488888418,13188888222,1440987597,1057,本地
13488888418,15588888414,1461886649,1249,本地
13488888418,15588888815,1437399963,1933,本地
13488888418,13888888884,1479719294,2916,本地
13488888418,15888888732,1460297999,2219,本地
13488888418,13288888413,1405713816,2310,本地
13488888418,15088888842,1479485740,2957,本地
13488888418,15988888638,1445114435,2740,本地
13488888418,15788888750,1490074330,943,本地
13488888418,13788888421,1452309508,2515,本地
13488888418,15588888509,1415204808,3546,本地
13488888418,13688888553,1465563489,931,本地
13488888418,15188888976,1472301465,1918,本地
13488888418,15588888908,1427023040,563,本地
13488888418,13288888603,1404780739,2988,本地
13488888418,15888888846,1413928077,2345,本地
13488888418,15088888956,1411672772,1392,本地
13488888418,15688888662,1434745088,3220,本地
13488888418,15988888448,1488153689,1279,本地
13088888696,15788888807,1415418332,2255,本地
13088888696,13188888697,1414259147,2517,本地
13088888696,13888888194,1482386257,1174,本地
13088888696,13888888232,1476343841,1741,本地
13088888696,13988888824,1432605602,679,本地
13088888696,13688888914,1424391391,3389,本地
13088888696,13488888988,1412120720,481,本地
13088888696,13088888145,1401636591,1470,本地
13088888696,15988888942,1405921348,3454,本地
13088888696,15088888158,1455075607,1342,本地
13088888696,15188888919,1457347256,1878,本地
13088888696,15088888405,1408602058,1205,本地
13088888696,13688888648,1492820814,3210,本地
13088888696,13488888551,1458013164,934,本地
13088888696,13688888686,1428708365,200,本地
13088888696,13788888497,1413562436,1293,本地
13088888696,15288888445,1460336078,1209,本地
13088888696,13988888214,1469647950,1589,本地
13088888696,15588888167,1489662866,1426,本地
13088888696,15788888579,1448898702,3026,本地
13088888696,13388888150,1407284111,3085,本地
13088888696,13588888780,1431967035,242,本地
13088888696,15088888348,1481483687,2781,本地
13088888696,13988888347,1485225534,2186,本地
13088888696,15588888813,1492245929,3592,本地
13088888696,13488888304,1403171100,175,本地
13088888696,15688888282,1424489494,745,本地
13088888696,13188888469,1438124759,1749,本地
13088888696,15688888662,1450690543,2474,本地
13088888696,15988888467,1446917877,1916,本地
13088888696,15388888837,1424411166,1275,本地
13088888696,15588888585,1474395812,2121,本地
13088888696,15288888350,1422690147,1059,本地
13088888696,15088888196,1401771415,3286,本地
13088888696,15288888825,1460460235,291,本地
13088888696,15088888139,1457441274,14,本地
13088888696,13488888817,1463040935,1945,本地
13088888696,13288888871,1451318728,608,本地
13088888696,15288888730,1455741671,289,本地
13088888696,15688888529,1437110822,2808,本地
13088888696,13488888323,1470986503,2686,本地
13088888696,15888888162,1455433606,2004,本地
13088888696,13688888762,1468696961,604,本地
13088888696,13488888342,1436101162,1529,本地
13088888696,13388888492,1400486007,452,本地
13088888696,15688888168,1436521590,3517,本地
13088888696,15988888144,1479503659,276,本地
13088888696,15688888681,1453354715,871,本地
13088888696,15088888405,1469669205,369,本地
13088888696,15588888984,1467186083,1802,本地
13088888696,13188888851,1491629653,3091,本地
13088888696,13488888817,1487699566,897,本地
13088888696,15088888882,1452684367,3207,本地
13088888696,13588888877,1449869108,3117,本地
13088888696,15588888224,1477934728,913,本地
13088888696,15388888702,1425409947,1927,本地
13088888696,15988888904,1491397605,2847,本地
13088888696,15888888314,1467921711,3592,本地
13088888696,13488888152,1478582959,2085,本地
13088888696,15088888863,1491072104,854,本地
13088888696,13888888802,1469794404,3293,本地
13088888696,15288888884,1411733623,2865,本地
13088888696,13988888784,1455060986,227,本地
13088888696,15388888113,1450841908,1921,本地
13088888696,13988888271,1426534317,1276,本地
13088888696,13388888891,1418785537,2721,本地
13088888696,15688888928,1403554631,2266,本地
13088888696,13688888897,1477106539,1233,本地
13088888696,13488888532,1464352207,3471,本地
13088888696,15688888757,1474456580,729,本地
13088888696,13288888812,1417780347,2045,本地
13088888696,15988888220,1458289007,2130,本地
13088888696,13888888403,1424580291,1030,本地
13088888696,15988888887,1486946364,569,本地
13088888696,13488888475,1409817175,2211,本地
13088888696,13588888666,1445769903,963,本地
13088888696,15588888699,1439365687,970,本地
13088888696,13088888867,1447288501,556,本地
13088888696,15288888939,1486361489,1227,本地
13088888696,13088888753,1475170807,2190,本地
13688888838,13288888318,1432357612,1784,本地
13688888838,13088888354,1443613638,3325,本地
13688888838,15188888444,1440219658,530,本地
13688888838,13588888685,1485341788,1687,本地
13688888838,13888888403,1417652265,2815,本地
13688888838,15088888557,1430967684,2372,本地
13688888838,13388888739,1461549431,1671,本地
13688888838,15388888856,1448401660,949,本地
13688888838,13288888793,1482819873,2559,本地
13688888838,15788888731,1412812084,2842,本地
13688888838,13288888698,1425997957,3107,本地
13688888838,15788888275,1458238717,970,本地
13688888838,13288888185,1471731495,1629,本地
13688888838,15688888111,1431495337,1937,本地
13688888838,13288888890,1402764318,1209,本地
13688888838,13388888264,1454581193,3528,本地
13688888838,13288888109,1447149447,466,本地
13688888838,13488888931,1440833052,1432,本地
13688888838,13588888932,1456263249,1776,本地
13688888838,13688888648,1456928052,984,本地
13688888838,13788888573,1470610224,680,本地
13688888838,13688888840,1490203845,229,本地
15888888390,13588888704,1439410555,773,本地
15888888390,13388888207,1459835494,2515,本地
15888888390,15188888900,1409573190,2070,本地
15888888390,13688888990,1464502326,1341,本地
15888888390,13788888383,1466632116,1847,本地
15888888390,15588888775,1491025370,3090,本地
15888888390,15888888884,1427838283,1967,本地
15888888390,13088888563,1479760481,1322,本地
15888888390,13988888442,1483532358,1947,本地
15888888390,15288888160,1440637736,898,本地
15888888390,13888888880,1437770833,1963,本地
15888888390,13188888146,1483672454,1085,本地
15888888390,15188888826,1438651008,622,本地
15888888390,15188888254,1450452267,2216,本地
15888888390,15788888847,1453222009,20,本地
15888888390,15088888367,1455203530,1860,本地
15888888390,15688888263,1484233469,3254,本地
15888888390,15988888315,1427804550,826,本地
15888888390,13588888191,1485784185,869,本地
15888888390,13488888665,1467278597,1352,本地
15888888390,13988888670,1422391796,3574,本地
15888888390,15988888733,1464692906,286,本地
15888888390,15788888731,1451587866,1577,本地
15888888390,15088888139,1404534423,1604,本地
15888888390,15988888467,1403658054,2008,本地
15888888390,13488888285,1455999328,1691,本地
15888888390,15188888425,1408235710,2478,本地
15888888390,15388888322,1456072426,3387,本地
15888888390,13988888881,1474130046,3204,本地
15888888390,15288888293,1407174001,2814,本地
15888888390,13388888511,1453584472,1596,本地
15888888390,15088888367,1430822412,1154,本地
15888888390,15288888445,1418793483,1616,本地
15888888390,13588888286,1410651331,1587,本地
15888888390,15588888547,1452186460,3462,本地
15888888390,15688888415,1490519896,685,本地
15888888390,15188888862,1434712542,846,本地
15888888390,15588888872,1426921980,1352,本地
15888888390,13188888889,1437096472,2264,本地
15888888390,15788888142,1417889462,3445,本地
15888888390,15588888547,1411404304,1979,本地
15888888390,15388888322,1460313723,1841,本地
15188888197,13188888735,1479154782,3100,本地
15188888197,13788888136,1449208063,1244,本地
15188888197,15188888864,1439946133,258,本地
15188888197,13288888698,1484771769,1290,本地
15188888197,15888888808,1425750331,1071,本地
15188888197,15188888729,1470513583,2262,本地
15188888197,13188888716,1434007845,2588,本地
15188888197,15888888390,1403239691,638,本地
15188888197,15988888811,1413002511,2184,本地
15188888197,15088888291,1480741543,2408,本地
15188888197,15388888512,1414870981,3062,本地
15188888197,13488888665,1415766629,1072,本地
15188888197,15788888332,1401447374,2669,本地
15188888197,15988888486,1451892246,3442,本地
15188888197,15388888493,1467721165,1938,本地
15188888197,13788888193,1450448422,3499,本地
15188888197,15388888341,1431831687,1612,本地
15188888197,13788888231,1475807860,538,本地
15188888197,15688888396,1442485618,3350,本地
15188888197,15388888645,1453994736,1046,本地
15188888197,15288888901,1465596153,3204,本地
15188888197,15088888576,1446752449,1680,本地
15188888197,13088888107,1491753960,561,本地
15188888197,13588888628,1405227122,636,本地
15188888197,13288888871,1452509149,3194,本地
15188888197,13588888685,1474992027,1014,本地
15188888197,15688888529,1419069136,3485,本地
15188888197,13088881000,1412486299,161,本地
15188888197,15088888234,1482955223,512,本地
15188888197,13788888822,1491010689,3020,本地
15188888197,13388888817,1489397692,2680,本地
15188888197,13788888744,1427131047,602,本地
15188888197,15788888674,1474728286,524,本地
15188888197,15688888835,1432628188,1344,本地
15188888197,15388888740,1458912984,1918,本地
15188888197,15588888851,1475077078,475,本地
15188888197,15588888129,1419839430,2420,本地
15188888197,13188888906,1450930435,173,本地
15188888197,13688888610,1441408068,925,本地
15188888197,15288888901,1425743632,3484,本地
15188888197,13488888876,1445420236,27,本地
15188888482,15988888657,1440293100,1173,本地
15188888482,15688888282,1447005671,2917,本地
15188888482,15688888719,1493224592,1121,本地
15188888482,15588888433,1442737423,2960,本地
15188888482,13688888971,1492714605,702,本地
15188888482,15588888243,1417751390,598,本地
15188888482,15988888980,1446765666,2970,本地
15188888482,13488888880,1464758666,2003,本地
15188888482,15088888595,1450998015,2364,本地
15188888482,13788888212,1415906464,594,本地
15188888482,15288888958,1467515634,2772,本地
15188888482,15988888809,1466848441,2109,本地
15188888482,13788888883,1444029519,3278,本地
15188888482,15788888885,1405429470,1362,本地
15188888482,15888888637,1403434218,502,本地
15188888482,15088888671,1439011115,913,本地
15188888482,13088888831,1471166567,2434,本地
15188888482,13388888416,1434635763,170,本地
15188888482,13188888830,1439472170,2786,本地
15788888294,15588888395,1463438212,3245,本地
15788888294,13588888704,1494601081,2939,本地
15788888294,15088888614,1402634930,1476,本地
15788888294,15288888768,1439666306,3462,本地
15788888294,13088888183,1492729288,3067,本地
15788888294,15188888216,1441576198,1277,本地
15788888294,13488888779,1493295468,1994,本地
15788888294,15788888522,1492355747,2716,本地
15788888294,13688888933,1465613316,2160,本地
15788888294,15088888844,1406534732,1422,本地
15788888294,13188888813,1402506064,1483,本地
15788888294,13788888212,1492509129,1861,本地
15788888294,15688888187,1446082731,770,本地
15788888294,13988888328,1479921279,422,本地
15788888294,15088888861,1474485613,823,本地
15788888294,15188888957,1433085907,3069,本地
15788888294,13288888660,1492230524,645,本地
15788888294,13788888839,1468899345,3262,本地
15788888294,15688888681,1479165334,2621,本地
15788888294,13188888830,1464364850,323,本地
15788888294,15288888369,1416984838,2998,本地
15788888294,15988888372,1423433615,3193,本地
15788888294,15288888122,1459201045,2017,本地
15788888294,13588888647,1420052443,900,本地
15788888294,13188888393,1400364938,3079,本地
15788888294,13588888628,1490050073,2807,本地
15788888294,13688888876,1475613588,3211,本地
15788888294,13588888932,1456952041,2818,本地
15788888294,13388888112,1478129940,305,本地
15788888294,13788888535,1405844367,3503,本地
15788888294,15288888692,1419769270,2146,本地
15788888294,13888888137,1406637256,3585,本地
15788888294,13288888871,1401070642,753,本地
15788888294,15088888196,1455444985,3186,本地
15788888294,13088888924,1435899371,2326,本地
15788888294,13188888431,1469098518,1529,本地
15788888294,15688888833,1406091278,458,本地
15988888961,13188888108,1486975430,2439,本地
15988888961,15288888616,1444050266,2201,本地
15988888961,15888888466,1432055551,3518,本地
15988888961,15888888922,1484197724,3306,本地
15988888961,13988888328,1416968576,3003,本地
15988888961,15288888996,1472470597,100,本地
15988888961,15088888538,1435751732,612,本地
15988888961,13988888955,1425312264,265,本地
15988888961,15388888360,1457848317,1221,本地
15988888961,13588888267,1403456961,287,本地
15988888961,15988888733,1487145047,3219,本地
15988888961,15688888529,1419633978,3048,本地
15988888961,15588888870,1455741735,1539,本地
15988888961,15888888732,1463596162,1665,本地
15988888961,13588888495,1482648746,3495,本地
15988888961,15888888694,1490434287,2973,本地
15988888961,15388888151,1405231491,2075,本地
15988888961,15388888417,1489276824,1091,本地
15988888961,13688888306,1456078547,3573,本地
15988888961,13288888755,1415153660,3315,本地
15988888961,15688888168,1415971755,606,本地
15988888961,15588888908,1476334516,2951,本地
15988888961,13288888489,1448493604,391,本地
15988888961,13988888974,1461606725,1906,本地
15988888961,13588888894,1412008107,24,本地
15988888961,15788888959,1444305027,1792,本地
15988888961,15888888656,1456624957,3388,本地
15988888961,15188888425,1451637445,2722,本地
15988888961,15888888219,1466266915,1271,本地
15988888961,13488888209,1468984076,3432,本地
15988888961,15688888187,1434690435,1710,本地
15988888961,13688888458,1404658606,262,本地
15988888961,13788888915,1485984185,1395,本地
15988888961,15988888562,1454534019,81,本地
15988888961,13088888373,1487174027,3123,本地
15988888961,15088888443,1430391140,3510,本地
15988888961,15788888408,1431340790,872,本地
15988888961,15688888835,1440261046,2599,本地
15988888961,15888888886,1409594613,2046,本地
15988888961,13288888755,1492196329,1957,本地
15988888961,15988888391,1400764190,153,本地
15988888961,13888888175,1494364576,530,本地
15988888961,15188888121,1474678073,699,本地
15988888961,15888888181,1459498801,3329,本地
15988888961,13188888488,1411923100,2128,本地
15988888961,15688888320,1481774202,1518,本地
15988888961,15188888577,1478603989,3598,本地
15988888961,15188888197,1480369822,615,本地
15988888961,13388888511,1437074899,2279,本地
15988888961,15388888303,1450266545,1001,本地
15988888961,15288888920,1438495142,3485,本地
15988888961,15588888794,1407241429,3420,本地
15988888961,13688888840,1454906929,2959,本地
15988888961,13488888399,1401632865,3264,本地
15988888961,15388888588,1457834398,2796,本地
15988888961,15188888805,1454120597,214,本地
15988888961,13988888347,1404364723,3033,本地
15988888961,15288888578,1493586552,390,本地
15988888961,13688888287,1478666600,787,本地
15988888961,15388888930,1426684866,2672,本地
15988888961,15088888899,1410261241,1139,本地
15988888961,13888888403,1482205868,3284,本地
15988888961,13388888340,1476256722,2978,本地
15988888961,15188888881,1469308348,958,本地
15988888961,13188888963,1438434149,1484,本地
15988888961,13188888108,1471953351,771,本地
15988888961,13888888726,1431276640,2795,本地
15988888961,15688888358,1406180748,898,本地
15988888961,13288888852,1445375797,1201,本地
15988888961,13188888697,1467278138,190,本地
15988888961,15188888691,1444086520,1046,本地
15988888961,15888888789,1437870342,2440,本地
15988888961,15088888234,1486054133,242,本地
15988888961,13988888119,1423721802,2156,本地
15988888961,13288888852,1457285251,535,本地
15988888961,13088888812,1480097241,2339,本地
15988888961,15788888522,1483998561,263,本地
15988888961,13988888841,1482681059,60,本地
15988888961,13088888582,1494026382,170,本地
15988888961,13588888381,1477095641,771,本地
15988888961,15188888900,1453951561,2961,本地
15988888961,13188888374,1420203340,2422,本地
15988888961,15788888885,1430025584,3048,本地
15988888961,15388888930,1465502652,3262,本地
15988888961,13288888698,1445334736,1247,本地
15988888961,15088888595,1423187871,1676,本地
15988888961,13688888878,1411059257,63,本地
15988888961,15388888588,1422487407,2994,本地
15988888961,15288888331,1475706114,637,本地
15988888961,13088888886,1471310899,625,本地
15988888961,13188888165,1450504829,2753,本地
15188888368,13788888668,1492928864,1425,本地
15188888368,13988888461,1460885189,400,本地
15188888368,13388888511,1402038736,2534,本地
15188888368,13888888669,1457625503,3135,本地
15188888368,15188888520,1412510973,2347,本地
15188888368,13888888403,1437032662,1893,本地
15188888368,13488888838,1423886183,89,本地
15188888368,15288888293,1490054946,3424,本地
15188888368,13988888885,1417259121,1180,本地
15188888368,13888888251,1432774184,1722,本地
15188888368,15188888216,1481927889,1786,本地
15188888368,13188888621,1415495174,692,本地
15188888368,13988888803,1457254794,933,本地
15188888368,15088888196,1439017653,571,本地
15188888368,15888888580,1450804603,3020,本地
15188888368,13088888620,1479719554,1373,本地
15188888368,13488888532,1458692887,2453,本地
15188888368,15988888201,1433824570,3174,本地
15188888368,13888888365,1405881005,772,本地
15188888368,13688888249,1450825731,2300,本地
15188888368,15788888788,1430122889,1077,本地
15188888368,15788888617,1425913657,853,本地
15188888368,15288888863,1407936928,3224,本地
15188888368,13988888233,1483626321,3599,本地
15188888368,13888888555,1467343553,2270,本地
15188888368,15988888106,1418108608,265,本地
15188888368,13888888403,1467811614,1521,本地
15188888368,13588888400,1450067249,1192,本地
15188888368,15288888827,1488005728,268,本地
15188888368,15588888946,1402037539,1295,本地
15188888368,13488888876,1477481562,2564,本地
15188888368,15988888771,1408334228,2347,本地
15188888368,13688888878,1476449664,1093,本地
15188888368,15788888889,1442012492,300,本地
15188888368,15188888577,1446336777,3570,本地
15188888368,13088888848,1440101041,891,本地
15188888368,13388888891,1431378555,3444,本地
15188888368,15788888828,1471687309,2465,本地
15188888368,13688888800,1472948130,1870,本地
15188888368,15688888776,1418375244,414,本地
15188888368,15888888485,1478652634,2661,本地
15188888368,15688888909,1433229767,2756,本地
15188888368,15788888866,1449610097,1497,本地
15188888368,15088888348,1467625686,2326,本地
15188888368,15088888177,1479542132,1295,本地
15188888368,15088888196,1487262963,15,本地
15188888368,15688888111,1456202059,501,本地
15188888368,13088888812,1441451676,2204,本地
15188888368,13488888190,1402404656,3513,本地
15188888368,15088888886,1419341207,1907,本地
15188888368,15588888205,1447332637,1334,本地
15188888368,15288888350,1424127745,2867,本地
15188888368,13088888943,1447640302,191,本地
15188888368,15588888965,1413335685,876,本地
15188888368,13088888850,1475693103,1324,本地
15188888368,13188888697,1454883802,3227,本地
15188888368,15288888768,1491601281,2735,本地
15188888368,15988888999,1406851932,2690,本地
15188888368,15188888311,1411261148,181,本地
15188888368,15788888864,1417543593,1873,本地
15188888368,15988888849,1427322918,1411,本地
13488888931,13688888933,1453139097,1321,本地
13488888931,13588888134,1436018557,1378,本地
13788888383,13288888888,1459581650,1358,本地
13788888383,13188888602,1441362440,2637,本地
13788888383,15088888994,1465993999,202,本地
13788888383,15888888941,1479529475,3273,本地
13788888383,13088888831,1413718628,319,本地
13488888855,13288888717,1425698027,598,本地
13488888855,15288888844,1405518049,935,本地
13488888855,15588888718,1444070674,446,本地
13488888855,13888888631,1467122783,2644,本地
13488888855,13988888138,1422052306,2828,本地
13488888855,13788888630,1444154014,199,本地
13488888855,15888888941,1493229156,1739,本地
13488888855,15688888643,1409786506,908,本地
13488888855,15288888806,1475044861,142,本地
13488888855,13388888587,1473723328,2212,本地
13488888855,13188888336,1471816227,3326,本地
13488888855,13888888802,1474265046,3548,本地
13488888855,13288888964,1463440598,2513,本地
13488888855,15988888334,1488782698,2805,本地
13488888855,15588888718,1472643573,995,本地
13488888855,15688888263,1411708430,3576,本地
13488888855,13788888763,1493527928,2830,本地
13488888855,13588888818,1474504451,830,本地
13488888855,15288888388,1444401370,680,本地
13488888855,13188888184,1450274850,502,本地
13488888855,15088888975,1471314328,1999,本地
13488888855,15688888643,1403591036,136,本地
13488888855,15888888295,1430455686,3572,本地
13488888855,13188888887,1411299400,1459,本地
13488888855,13788888421,1435632897,1442,本地
13488888855,13988888176,1459176024,2994,本地
13488888855,15288888369,1437458934,3229,本地
13388888549,15088888633,1488425501,2170,本地
13388888549,13788888953,1470092392,294,本地
13388888549,15288888673,1483350511,2009,本地
13388888549,13088888202,1420112069,2423,本地
13388888549,15188888463,1469332587,218,本地
13388888549,15088888234,1487187692,585,本地
13388888549,13488888247,1427025943,1159,本地
13388888549,13688888724,1431965826,2014,本地
13388888549,15888888694,1462247496,1493,本地
13388888549,13588888761,1478986496,915,本地
13388888549,13788888782,1432824635,2385,本地
13388888549,13388888435,1404276662,3242,本地
13388888549,13888888859,1457444232,907,本地
13388888549,15888888829,1418427303,819,本地
13388888549,15388888474,1425712969,2194,本地
13388888549,13888888327,1410873485,2654,本地
13388888549,13188888811,1405765995,927,本地
13388888549,15188888653,1476144852,97,本地
13388888549,13188888735,1406414833,664,本地
13388888549,13688888857,1439436381,2545,本地
13388888549,13088888772,1447661199,1850,本地
13388888549,13588888628,1447952879,940,本地
13388888549,13388888587,1428939941,542,本地
13388888549,13988888176,1467010129,3498,本地
13388888549,13488888874,1422485981,1214,本地
13388888549,15388888569,1437782360,3529,本地
13388888549,13688888914,1477492196,2163,本地
15188888900,15888888447,1433502914,1110,本地
15188888900,13388888226,1432478390,3092,本地
15188888900,13588888913,1459252243,630,本地
15188888900,13588888476,1439121562,3093,本地
15188888900,15288888559,1443421052,1529,本地
15188888900,15288888863,1492823056,883,本地
15188888900,15188888406,1474397631,3309,本地
15188888900,13688888882,1430062536,2592,本地
15188888900,13988888556,1447488287,1869,本地
15188888900,13688888287,1480415100,2955,本地
15188888900,13088888867,1414995301,448,本地
15188888900,15688888510,1476097106,3285,本地
15188888900,13688888610,1406892038,1294,本地
15188888900,13188888640,1423124023,3042,本地
15188888900,13288888299,1458740099,2158,本地
15188888900,15088888823,1457183448,513,本地
15188888900,15388888531,1421328230,328,本地
15188888900,13588888210,1430168302,609,本地
15188888900,15988888353,1421929832,941,本地
15188888900,15588888281,1491663346,335,本地
15188888900,15688888339,1458682691,3344,本地
15188888900,15588888889,1429107680,1917,本地
15188888900,13488888304,1436665472,3524,本地
15188888900,15688888415,1473978454,2688,本地
15188888900,15388888360,1409582239,1000,本地
15188888900,13488888838,1452590453,3105,本地
15188888900,13488888760,1463413935,159,本地
15188888900,13188888298,1442420871,518,本地
15188888900,15888888846,1472485887,2297,本地
15188888900,15788888883,1445298334,1864,本地
15188888900,13588888248,1485583553,2589,本地
15188888900,15388888778,1459258460,2404,本地
15188888900,13588888362,1404376974,153,本地
15188888900,13188888697,1482256979,2599,本地
15188888900,15888888848,1479829061,2675,本地
15188888900,13088888831,1482643575,940,本地
15188888900,13088888468,1453059095,3015,本地
15188888900,15188888387,1428867892,2420,本地
15188888900,13988888898,1429003305,2633,本地
15188888900,13088888126,1441367888,316,本地
15188888900,15788888427,1406190808,235,本地
15188888900,15188888273,1483577139,43,本地
15188888900,13288888451,1410548198,2990,本地
15188888900,13388888530,1481290271,2027,本地
15188888900,15388888949,1439753544,2719,本地
15188888900,15388888132,1491973847,2373,本地
15188888900,15788888636,1411188234,464,本地
15188888900,13188888773,1407864668,2910,本地
15188888900,15788888237,1444277013,3219,本地
15188888900,15888888827,1412438560,849,本地
15188888900,15188888254,1427479963,2163,本地
15188888900,13688888686,1481880115,3180,本地
15188888900,15288888825,1411800717,3189,本地
15188888900,15288888884,1409515366,1823,本地
15188888900,13388888492,1436313908,2383,本地
15188888900,15788888921,1446782038,1454,本地
15188888900,15788888959,1410080506,2611,本地
15188888900,15288888236,1426005400,2260,本地
15188888900,13388888188,1494050057,2014,本地
15188888900,13288888679,1414080435,1377,本地
15188888900,13088888544,1449040997,988,本地
15188888900,15288888996,1486519776,442,本地
15188888900,15788888889,1463752592,664,本地
15188888900,15088888861,1481365171,1455,本地
15188888900,13888888897,1420952661,1062,本地
15188888900,15888888580,1468254395,2949,本地
15188888900,13188888906,1461425583,237,本地
15188888900,13688888859,1474800146,1671,本地
15188888900,13788888801,1450062158,594,本地
15188888900,13788888744,1434839834,918,本地
13388888587,13188888889,1437374240,297,本地
13388888587,13088888639,1470745928,1508,本地
13388888587,13788888554,1481068227,742,本地
13388888587,15588888872,1400798906,2590,本地
13388888587,15988888811,1471445874,1904,本地
13388888587,13788888592,1424184986,1950,本地
13388888587,13488888950,1418412017,1401,本地
13388888587,13588888951,1472752323,2793,本地
13388888587,13988888822,1467887286,1013,本地
13388888587,13988888157,1487658252,2368,本地
13388888587,15188888425,1454777934,1800,本地
13388888587,15088888538,1473989702,76,本地
13388888587,13288888261,1459827760,89,本地
13388888587,15888888504,1491548144,160,本地
13388888587,15288888388,1484540582,323,本地
13388888587,13588888761,1460696349,427,本地
13388888587,13088888430,1471666091,2968,本地
13388888587,15588888395,1462705008,2175,本地
13388888587,13388888817,1401664722,3557,本地
13388888587,13588888115,1455253772,2706,本地
13388888587,13588888153,1450277367,1147,本地
13388888587,15988888714,1459648971,2698,本地
13388888587,15688888681,1429012910,995,本地
13388888587,13488888684,1486797468,3281,本地
13388888587,13388888283,1410342844,3540,本地
13388888587,15588888813,1476656306,1085,本地
13388888587,15088888234,1421381548,3478,本地
13388888587,13688888458,1475394519,2351,本地
13388888587,15088888386,1490399793,3228,本地
13388888587,15188888216,1482836857,1296,本地
13388888587,15788888769,1410902445,3430,本地
13388888587,13088888601,1450535622,1310,本地
13388888587,13988888499,1475257436,1849,本地
13388888587,13488888418,1408140349,1054,本地
13388888587,15288888616,1409384832,3124,本地
13388888587,15688888529,1464129111,2937,本地
13388888587,15988888904,1467529870,1320,本地
13388888587,15688888776,1435087855,857,本地
13388888587,15388888683,1439495120,3143,本地
13388888587,15988888942,1482999192,1981,本地
13388888587,15788888104,1481776846,2711,本地
13388888587,15088888766,1484205244,2879,本地
13388888587,13388888435,1430862626,2127,本地
13388888587,13588888172,1444377510,1279,本地
13388888587,15588888452,1408046114,2784,本地
13388888587,13488888895,1464576169,3035,本地
13388888587,15788888885,1412775429,2297,本地
15888888903,13288888109,1449797681,1089,本地
15888888903,15288888426,1478451498,1918,本地
15888888903,13688888819,1431895676,1830,本地
15888888903,13088888278,1404306616,2943,本地
15888888903,15788888294,1484446024,2715,本地
15888888903,13188888716,1473817955,170,本地
15888888903,15288888103,1456619568,2693,本地
15888888903,15988888868,1489208234,2485,本地
15888888903,13988888993,1493323279,2690,本地
15888888903,13088888430,1448328576,2216,本地
15888888903,13488888418,1437512262,2434,本地
15888888903,15588888853,1436668885,3109,本地
15888888903,15688888586,1413110122,3536,本地
15888888903,15588888129,1415894841,2883,本地
15888888903,13788888953,1472254634,344,本地
15888888903,15688888472,1431108608,3578,本地
15888888903,15888888886,1412830277,3503,本地
15888888903,13188888184,1423641524,582,本地
15888888903,15788888104,1470215884,2631,本地
15888888903,13888888878,1410983542,2457,本地
15888888903,15588888908,1465686083,1611,本地
15888888903,15588888623,1446359145,2616,本地
15888888903,15388888835,1491671574,1382,本地
15888888903,13988888385,1486976960,2557,本地
15888888903,15088888386,1487549096,1893,本地
15888888903,13688888363,1428563486,3437,本地
15888888903,15788888199,1409428339,3505,本地
15888888903,13688888268,1412753545,2423,本地
15888888903,15788888465,1444731990,139,本地
15888888903,15688888339,1438352262,160,本地
15888888903,13488888627,1415745248,47,本地
15888888903,15588888547,1485260374,120,本地
15888888903,15588888262,1476670406,1964,本地
15888888903,13688888268,1479373424,2836,本地
15888888903,15188888748,1471838738,562,本地
15888888903,13588888438,1456899966,3163,本地
15888888903,13688888439,1415523210,3426,本地
15888888903,15288888865,1449729409,1430,本地
15888888903,13788888858,1429710132,3158,本地
15888888903,13688888800,1422732455,3424,本地
15888888903,15788888579,1402870190,2782,本地
15888888903,15988888163,1476293121,3224,本地
15888888903,15588888319,1459835392,1582,本地
15888888903,15388888949,1405667850,2422,本地
15888888903,13988888885,1401326077,1519,本地
15888888903,15288888236,1470144808,244,本地
15888888903,15988888467,1449600732,2292,本地
15888888903,13988888480,1410098846,946,本地
15888888903,13088888734,1488609433,420,本地
15888888903,15088888882,1419014183,178,本地
13288888871,15688888966,1419982720,709,本地
13288888871,13288888508,1405870111,872,本地
13288888871,15088888671,1457434001,155,本地
13288888871,15788888845,1492769037,3217,本地
13288888871,13388888663,1494572286,2007,本地
13288888871,13488888895,1426839207,1007,本地
13288888871,13588888609,1437739826,2700,本地
13288888871,15088888886,1484413020,856,本地
